Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
arima,56,0.0388002788416744,0.00298894878729556,0.0331103200525883,0.209903127046811,0.209598489005596,0.997751909342476,0.3084685
rbf,57,0.099674401001596,0.00767833863292089,0.0866989856732844,0.61620369469905,0.618739648321226,0.791880416129332,0.0015758
rbf_arima,57,0.099674401001596,0.00767833863292089,0.0866989856732844,0.61620369469905,0.618739648321226,0.791880416129332,0.0809505
arima,57,0.566028178032113,0.0436035329335584,0.418238630210696,2.98216850648295,3.06644774461119,-5.71153382941031,0.3329775
rbf,58,0.084758588213853,0.00652931079409085,0.0700902460313664,0.471562831344693,0.469974912673489,0.949213723829979,0.0016486
rbf_arima,58,0.084758588213853,0.00652931079409085,0.0700902460313664,0.471562831344693,0.469974912673489,0.949213723829979,0.0820965
arima,58,0.341614009731563,0.0263159650031594,0.265322235690403,1.7787109830528,1.80494771373689,0.175006954730361,0.2259128
rbf,59,0.0363203812489136,0.00279791183798018,0.0350915388303387,0.215403222407169,0.215649900010037,0.994815570438923,0.0013939
rbf_arima,59,0.0363203812489136,0.00279791183798018,0.0350915388303387,0.215403222407169,0.215649900010037,0.994815570438923,0.0848355
arima,59,0.0687585220241318,0.0052967583521468,0.0435176944424217,0.259457270469718,0.258631576398794,0.981419677541057,0.3425054
rbf,60,0.186620362898979,0.0143761520283829,0.16009056999663,0.899818609468951,0.905314160279814,0.514360916021311,0.0012589
rbf_arima,60,0.186620362898979,0.0143761520283829,0.16009056999663,0.899818609468951,0.905314160279814,0.514360916021311,0.0823151
arima,60,0.35080488816242,0.0270239770525621,0.256725837818622,1.43749783063487,1.41862097984656,-0.716037778304376,0.30158
rbf,61,0.165581014494442,0.0127554024673853,0.123595835421275,0.719463170010108,0.714855064749869,0.813365168131682,0.0012589
rbf_arima,61,0.165581014494442,0.0127554024673853,0.123595835421275,0.719463170010108,0.714855064749869,0.813365168131682,0.0793612
arima,61,0.6431642823332,0.0495456517092566,0.492787558196988,2.86609443968133,2.79699917611146,-1.815888524407,0.260604
rbf,62,0.144615754877961,0.0111403602775671,0.139304464830158,0.917416007745341,0.912785509083003,0.9636143475058,0.0012469
rbf_arima,62,0.144615754877961,0.0111403602775671,0.139304464830158,0.917416007745341,0.912785509083003,0.9636143475058,0.0749138
arima,62,0.268523802833724,0.0206855187333807,0.211061976299711,1.4241405373182,1.40747040240428,0.874551772991324,0.3176454
rbf,63,0.315225125385949,0.0242831181727343,0.263879027234251,2.09500582099652,2.1277302275128,0.707515776817721,0.0012735
